model,checkpoint_seed,task_id,mae_t1_db,rmse_t1_db,mae_t15_db,rmse_t15_db,mae_t60_db,rmse_t60_db
lstmattn,42,new-bands-powder-3500-3700,7.791012763977051,12.302512168884276,7.962755680084228,12.677940368652344,8.048003196716309,13.124411582946776
lstmattn,42,new-bands-powder-5725-5925,7.836453437805176,12.334619522094728,8.017518997192383,12.719444274902344,8.129091262817383,13.166741371154783
lstmattn,42,new-bands-powder-800-1000,12.61174774169922,17.274810791015625,12.271891593933104,16.983373641967773,12.2955961227417,17.115278244018555
lstmattn,42,new-point-powder-600-800,2.046313762664795,2.9265780448913574,2.220630168914795,3.1327264308929443,2.454156875610352,3.41046142578125
lstmattn,42,new-site-aerpaw-600-800,21.587188720703125,23.55925750732422,21.58424186706543,23.534517288208008,22.140026092529297,24.0308780670166
lstmattn,42,new-site-ara-600-800,15.136757850646973,19.191539764404297,15.03725242614746,19.085254669189453,15.377851486206056,19.49299049377441
lstmattn,42,new-site-cosmos-600-800,25.201284408569336,27.10702133178711,24.72390937805176,26.61038398742676,25.604795455932617,27.566097259521484
lstmattn,42,new-site-new-band-aerpaw-2400-2600,11.474980354309082,14.442904472351074,11.60512351989746,14.693801879882812,11.790069580078123,14.87838649749756
lstmattn,42,new-site-new-band-ara-2400-2600,12.754812240600586,17.418737411499023,13.07402229309082,17.85862159729004,13.157628059387209,18.06501007080078
lstmattn,42,new-site-new-band-cosmos-2400-2600,28.36192321777344,30.746910095214844,27.88813591003418,30.272375106811523,28.68020820617676,31.07174491882324
lstmattn,42,reference-powder-600-800,1.050384283065796,2.142909526824951,1.2139756679534912,2.48371696472168,1.438054442405701,2.9030187129974365
lstmattn,43,new-bands-powder-2400-2600,8.582189559936523,12.380481719970703,8.869234085083008,12.938114166259766,8.809867858886719,13.15586280822754
lstmattn,43,new-bands-powder-3500-3700,8.19936466217041,12.831504821777344,8.268080711364746,13.198259353637695,8.2868013381958,13.566913604736328
lstmattn,43,new-bands-powder-5725-5925,8.206151962280273,12.861712455749512,8.307343482971191,13.2606201171875,8.33862590789795,13.637107849121094
lstmattn,43,new-bands-powder-800-1000,12.138469696044922,16.783960342407227,12.136463165283203,16.803720474243164,11.988454818725586,16.876428604125977
lstmattn,43,new-point-powder-600-800,1.88665235042572,2.7768776416778564,2.006152629852295,2.906237840652466,2.3404533863067627,3.3139538764953613
lstmattn,43,new-site-aerpaw-600-800,20.90934562683105,22.81278610229492,20.46292495727539,22.32358741760254,20.875167846679688,22.65166664123535
lstmattn,43,new-site-ara-600-800,14.718379020690918,18.76569557189941,14.576922416687012,18.51573944091797,14.789063453674316,18.754751205444336
lstmattn,43,new-site-cosmos-600-800,25.43759727478028,27.413164138793945,25.335094451904297,27.463523864746094,26.0894832611084,28.244462966918945
lstmattn,43,new-site-new-band-aerpaw-2400-2600,11.458765983581545,14.578588485717772,11.779580116271973,14.951998710632324,12.050758361816406,15.22768783569336
lstmattn,43,new-site-new-band-ara-2400-2600,12.95478343963623,17.6378231048584,13.2048978805542,17.846519470214844,13.417462348937988,18.20345687866211
lstmattn,43,new-site-new-band-cosmos-2400-2600,28.45865249633789,30.79999351501465,28.323028564453125,30.83198928833008,28.997133255004883,31.50808906555176
lstmattn,43,reference-powder-600-800,1.0446041822433472,2.1039953231811523,1.1557985544204712,2.279886484146118,1.325951337814331,2.5282490253448486
lstmattn,44,new-bands-powder-2400-2600,9.850281715393066,13.54673194885254,10.11679458618164,13.961877822875977,10.139617919921877,14.180662155151367
lstmattn,44,new-bands-powder-3500-3700,9.013848304748535,13.404261589050291,9.2841796875,13.868856430053713,9.145218849182127,14.152514457702637
